"FIPS"	"NAME"	"Qualified Area Name"	"AREALAND"	"AREAWATR"	"Total Population"	"Area Total"	"Area Total: Area (Land)"	"Area Total: Area (Water)"	"% Area Total: Area (Land)"	"% Area Total: Area (Water)"
"4502420"	"Anderson--Clemson, SC Urban Area"	"Anderson--Clemson, SC Urban Area, South Carolina"	248484739	7321967	118369	98.76752471923828	95.94049835205078	2.8270273208618164	97.14	2.86
"4504222"	"Augusta-Richmond County, GA--SC Urban Area (part)"	"Augusta-Richmond County, GA--SC Urban Area (part), South Carolina"	233320174	3073542	109399	91.27212524414062	90.0854263305664	1.1867012977600098	98.7	1.3
"4505518"	"Batesburg-Leesville, SC Urban Area"	"Batesburg-Leesville, SC Urban Area, South Carolina"	14503633	163954	4989	5.663187026977539	5.599884033203125	0.06330299377441406	98.88	1.12
"4506031"	"Beaufort--Port Royal, SC Urban Area"	"Beaufort--Port Royal, SC Urban Area, South Carolina"	113338543	1418819	52515	44.308067321777344	43.760257720947266	0.5478091239929199	98.76	1.24
"4506779"	"Belton, SC Urban Area"	"Belton, SC Urban Area, South Carolina"	11816372	28235	5301	4.573228359222412	4.562326908111572	0.010901594534516335	99.76	0.24
"4506895"	"Bennettsville, SC Urban Area"	"Bennettsville, SC Urban Area, South Carolina"	19347948	1278568	9075	7.963942527770996	7.470284938812256	0.4936578869819641	93.8	6.2
"4508601"	"Bluffton East--Hilton Head Island, SC Urban Area"	"Bluffton East--Hilton Head Island, SC Urban Area, South Carolina"	163794642	4715792	71824	65.06224060058594	63.2414665222168	1.8207775354385376	97.2	2.8
"4508607"	"Bluffton West, SC Urban Area"	"Bluffton West, SC Urban Area, South Carolina"	60360788	87316	31096	23.339143753051758	23.305431365966797	0.03371289744973183	99.86	0.14
"4513010"	"Camden--Lugoff, SC Urban Area"	"Camden--Lugoff, SC Urban Area, South Carolina"	89711864	666897	30655	34.89543533325195	34.63794708251953	0.2574903964996338	99.26	0.74
"4515300"	"Chapin, SC Urban Area"	"Chapin, SC Urban Area, South Carolina"	16377654	26954	5701	6.333854675292969	6.3234477043151855	0.010406997986137867	99.84	0.16
"4515508"	"Charleston, SC Urban Area"	"Charleston, SC Urban Area, South Carolina"	878170419	18026428	684773	346.0235595703125	339.0635070800781	6.960042953491211	97.99	2.01
"4515670"	"Charlotte, NC--SC Urban Area (part)"	"Charlotte, NC--SC Urban Area (part), South Carolina"	39697601	154208	20434	15.386869430541992	15.327329635620117	0.059540044516325	99.61	0.39
"4515994"	"Cheraw, SC Urban Area"	"Cheraw, SC Urban Area, South Carolina"	19040160	126066	7480	7.400121688842773	7.351447105407715	0.04867435619235039	99.34	0.66
"4516183"	"Chester, SC Urban Area"	"Chester, SC Urban Area, South Carolina"	16293135	26285	8611	6.300963401794434	6.2908148765563965	0.010148695670068264	99.84	0.16
"4518046"	"Clinton, SC Urban Area"	"Clinton, SC Urban Area, South Carolina"	21917816	40622	9143	8.478200912475586	8.462516784667969	0.01568424329161644	99.82	0.18
"4518154"	"Clover, SC Urban Area"	"Clover, SC Urban Area, South Carolina"	13432092	29347	7526	5.197490692138672	5.186160087585449	0.011330940760672092	99.78	0.22
"4518964"	"Columbia, SC Urban Area"	"Columbia, SC Urban Area, South Carolina"	951809584	18239231	590407	374.5379638671875	367.4957580566406	7.04220724105835	98.12	1.88
"4524202"	"Dillon, SC Urban Area"	"Dillon, SC Urban Area, South Carolina"	16395248	111569	8484	6.373317718505859	6.330240726470947	0.04307703301310539	99.32	0.68
"4530061"	"Florence, SC Urban Area"	"Florence, SC Urban Area, South Carolina"	176218906	1465145	89436	68.60420227050781	68.03850555419922	0.5656956434249878	99.18	0.82
"4532140"	"Gaffney, SC Urban Area"	"Gaffney, SC Urban Area, South Carolina"	39956377	124411	19042	15.475279808044434	15.42724323272705	0.048035357147455215	99.69	0.31
"4533031"	"Georgetown, SC Urban Area"	"Georgetown, SC Urban Area, South Carolina"	23946739	1284591	11364	9.74187183380127	9.245888710021973	0.49598339200019836	94.91	5.09
"4535461"	"Greenville, SC Urban Area"	"Greenville, SC Urban Area, South Carolina"	679012990	5775708	387271	264.3984069824219	262.16839599609375	2.230013370513916	99.16	0.84
"4535596"	"Greenwood, SC Urban Area"	"Greenwood, SC Urban Area, South Carolina"	91994818	668785	41998	35.777618408203125	35.5193977355957	0.25821933150291443	99.28	0.72
"4537405"	"Hartsville, SC Urban Area"	"Hartsville, SC Urban Area, South Carolina"	32844412	1173231	13946	13.134285926818848	12.681299209594727	0.45298704504966736	96.55	3.45
"4541365"	"Inman, SC Urban Area"	"Inman, SC Urban Area, South Carolina"	35445694	66852	13269	13.711471557617188	13.685660362243652	0.025811702013015747	99.81	0.19
"4545289"	"Kingstree, SC Urban Area"	"Kingstree, SC Urban Area, South Carolina"	13163941	0	5250	5.0826263427734375	5.0826263427734375	0	100	0
"4546612"	"Lake City, SC Urban Area"	"Lake City, SC Urban Area, South Carolina"	14286274	0	6915	5.515961647033691	5.515961647033691	0	100	0
"4547557"	"Lancaster, SC Urban Area"	"Lancaster, SC Urban Area, South Carolina"	57931076	77921	22709	22.39739990234375	22.3673152923584	0.03008546680212021	99.87	0.13
"4547665"	"Landrum--Tryon, SC--NC Urban Area (part)"	"Landrum--Tryon, SC--NC Urban Area (part), South Carolina"	8413051	362596	2859	3.388296365737915	3.2482972145080566	0.13999910652637482	95.87	4.13
"4548151"	"Laurens, SC Urban Area"	"Laurens, SC Urban Area, South Carolina"	25056420	0	11331	9.674338340759277	9.674338340759277	0	100	0
"4550275"	"Litchfield Beach, SC Urban Area"	"Litchfield Beach, SC Urban Area, South Carolina"	44068351	1071846	15225	17.428730010986328	17.0148868560791	0.4138420820236206	97.63	2.37
"4554037"	"Manning, SC Urban Area"	"Manning, SC Urban Area, South Carolina"	10047105	0	4522	3.879209041595459	3.879209041595459	0	100	0
"4554685"	"Marion, SC Urban Area"	"Marion, SC Urban Area, South Carolina"	14064797	0	7009	5.430448532104492	5.430448532104492	0	100	0
"4555603"	"Mauldin--Simpsonville, SC Urban Area"	"Mauldin--Simpsonville, SC Urban Area, South Carolina"	262115104	2197725	159506	102.0517578125	101.20320892333984	0.8485463857650757	99.17	0.83
"4560598"	"Mullins, SC Urban Area"	"Mullins, SC Urban Area, South Carolina"	10386047	0	4924	4.010075569152832	4.010075569152832	0	100	0
"4560895"	"Myrtle Beach--North Myrtle Beach, SC--NC Urban Area (part)"	"Myrtle Beach--North Myrtle Beach, SC--NC Urban Area (part), South Carolina"	487493763	8331459	275361	191.43919372558594	188.22239685058594	3.216794490814209	98.32	1.68
"4561894"	"Newberry, SC Urban Area"	"Newberry, SC Urban Area, South Carolina"	26982513	31045	12342	10.42999267578125	10.418006896972656	0.01198654156178236	99.89	0.11
"4565701"	"Orangeburg, SC Urban Area"	"Orangeburg, SC Urban Area, South Carolina"	68826733	358163	29072	26.712438583374023	26.57415199279785	0.1382875144481659	99.48	0.52
"4569222"	"Pickens, SC Urban Area"	"Pickens, SC Urban Area, South Carolina"	12234796	37555	5068	4.738381385803223	4.723881244659424	0.014500067569315434	99.69	0.31
"4575745"	"Rock Hill, SC Urban Area"	"Rock Hill, SC Urban Area, South Carolina"	375936502	6953518	218443	147.8346710205078	145.14990234375	2.6847684383392334	98.18	1.82
"4580241"	"Seabrook Island, SC Urban Area"	"Seabrook Island, SC Urban Area, South Carolina"	21681111	756252	3371	8.663115501403809	8.371124267578125	0.2919905483722687	96.63	3.37
"4580671"	"Seneca, SC Urban Area"	"Seneca, SC Urban Area, South Carolina"	80399807	270088	23105	31.146821975708008	31.04254150390625	0.10428156703710556	99.67	0.33
"4583548"	"Spartanburg, SC Urban Area"	"Spartanburg, SC Urban Area, South Carolina"	468778791	3887516	196943	182.4974822998047	180.9965057373047	1.5009783506393433	99.18	0.82
"4585708"	"Sumter, SC Urban Area"	"Sumter, SC Urban Area, South Carolina"	149322066	1220681	68825	58.12488555908203	57.65357208251953	0.47130757570266724	99.19	0.81
"4589488"	"Union, SC Urban Area"	"Union, SC Urban Area, South Carolina"	23725247	8766	9729	9.1637544631958	9.160369873046875	0.0033845717553049326	99.96	0.04
"4591324"	"Walhalla, SC Urban Area"	"Walhalla, SC Urban Area, South Carolina"	14765149	161863	5392	5.763351917266846	5.7008562088012695	0.06249565631151199	98.92	1.08
"4591513"	"Walterboro, SC Urban Area"	"Walterboro, SC Urban Area, South Carolina"	21077235	126488	9229	8.186803817749023	8.137967109680176	0.048837292939424515	99.4	0.6
"4595536"	"Williamston, SC Urban Area"	"Williamston, SC Urban Area, South Carolina"	26430255	87771	10350	10.238668441772461	10.204779624938965	0.033888574689626694	99.67	0.33
"4596508"	"Winnsboro, SC Urban Area"	"Winnsboro, SC Urban Area, South Carolina"	10017246	0	4710	3.867680549621582	3.867680549621582	0	100	0
"4597777"	"York, SC Urban Area"	"York, SC Urban Area, South Carolina"	16859608	199655	8631	6.586618900299072	6.509531497955322	0.07708723098039627	98.83	1.17
"4600145"	"Aberdeen, SD Urban Area"	"Aberdeen, SD Urban Area, South Dakota"	35989073	183150	27982	13.966174125671387	13.895459175109863	0.07071461528539658	99.49	0.51
"4606490"	"Belle Fourche, SD Urban Area"	"Belle Fourche, SD Urban Area, South Dakota"	7406382	0	5089	2.8596200942993164	2.8596200942993164	0	100	0
"4609460"	"Box Elder, SD Urban Area"	"Box Elder, SD Urban Area, South Dakota"	15755001	0	11386	6.083040237426758	6.083040237426758	0	100	0
"4609649"	"Brandon, SD Urban Area"	"Brandon, SD Urban Area, South Dakota"	12126940	6506	10959	4.684750080108643	4.6822381019592285	0.0025119807105511427	99.95	0.05
"4610648"	"Brookings, SD Urban Area"	"Brookings, SD Urban Area, South Dakota"	28744518	0	23674	11.098320960998535	11.098320960998535	0	100	0
"4637091"	"Harrisburg, SD Urban Area"	"Harrisburg, SD Urban Area, South Dakota"	6334693	0	6663	2.445838689804077	2.445838689804077	0	100	0
"4640861"	"Huron, SD Urban Area"	"Huron, SD Urban Area, South Dakota"	20437008	234275	14294	7.981227874755859	7.890773296356201	0.0904540866613388	98.87	1.13
"4648421"	"Lead, SD Urban Area"	"Lead, SD Urban Area, South Dakota"	10060755	0	4122	3.884479284286499	3.884479284286499	0	100	0
"4653146"	"Madison, SD Urban Area"	"Madison, SD Urban Area, South Dakota"	11159434	0	6169	4.308681964874268	4.308681964874268	0	100	0
"4657817"	"Mitchell, SD Urban Area"	"Mitchell, SD Urban Area, South Dakota"	23603242	2760651	15690	10.179156303405762	9.113263130187988	1.0658934116363525	89.53	10.47
"4669292"	"Pierre, SD Urban Area"	"Pierre, SD Urban Area, South Dakota"	31118330	160028	14755	12.076642036437988	12.014854431152344	0.061787158250808716	99.49	0.51
"4673396"	"Rapid City, SD Urban Area"	"Rapid City, SD Urban Area, South Dakota"	130350277	159937	85679	50.39027786254883	50.32852554321289	0.06175202503800392	99.88	0.12
"4682225"	"Sioux City, IA--NE--SD Urban Area (part)"	"Sioux City, IA--NE--SD Urban Area (part), South Dakota"	14524394	297367	7076	5.722713947296143	5.607900142669678	0.11481404304504395	97.99	2.01
"4682252"	"Sioux Falls, SD Urban Area"	"Sioux Falls, SD Urban Area, South Dakota"	175859060	1084142	194283	68.31815338134766	67.89956665039062	0.41858959197998047	99.39	0.61
"4683575"	"Spearfish, SD Urban Area"	"Spearfish, SD Urban Area, South Dakota"	20394569	0	13206	7.874387264251709	7.874387264251709	0	100	0
"4685330"	"Sturgis, SD Urban Area"	"Sturgis, SD Urban Area, South Dakota"	10448272	0	7076	4.034100532531738	4.034100532531738	0	100	0
"4685615"	"Summerset, SD Urban Area"	"Summerset, SD Urban Area, South Dakota"	8813827	3748	5325	3.404484987258911	3.4030377864837646	0.001447110902518034	99.96	0.04
"4686830"	"Tea, SD Urban Area"	"Tea, SD Urban Area, South Dakota"	8446579	0	5595	3.261242628097534	3.261242628097534	0	100	0
"4690325"	"Vermillion, SD Urban Area"	"Vermillion, SD Urban Area, South Dakota"	10327477	0	11659	3.9874613285064697	3.9874613285064697	0	100	0
"4692701"	"Watertown, SD Urban Area"	"Watertown, SD Urban Area, South Dakota"	32048929	32904	20643	12.38686466217041	12.374160766601562	0.012704306282103062	99.9	0.1
"4697534"	"Yankton, SD Urban Area"	"Yankton, SD Urban Area, South Dakota"	22049332	0	16022	8.51329517364502	8.51329517364502	0	100	0
"4703158"	"Arlington, TN Urban Area"	"Arlington, TN Urban Area, Tennessee"	19877761	87911	14230	7.708789348602295	7.674846172332764	0.033942628651857376	99.56	0.44
"4703709"	"Athens, TN Urban Area"	"Athens, TN Urban Area, Tennessee"	40074162	297	15724	15.472834587097168	15.4727201461792	0.00011467234435258433	100	0
"4703957"	"Atoka, TN Urban Area"	"Atoka, TN Urban Area, Tennessee"	25705273	72575	13056	9.952882766723633	9.924860954284668	0.02802136540412903	99.72	0.28
"4708866"	"Bolivar, TN Urban Area"	"Bolivar, TN Urban Area, Tennessee"	12278310	0	5281	4.740682125091553	4.740682125091553	0	100	0
"4710351"	"Bristol, TN--VA Urban Area (part)"	"Bristol, TN--VA Urban Area (part), Tennessee"	94701200	290490	36969	36.67649841308594	36.56433868408203	0.11215882003307343	99.69	0.31
"4710945"	"Brownsville, TN Urban Area"	"Brownsville, TN Urban Area, Tennessee"	19132118	0	9621	7.3869524002075195	7.3869524002075195	0	100	0
"4715832"	"Chattanooga, TN--GA Urban Area (part)"	"Chattanooga, TN--GA Urban Area (part), Tennessee"	570180397	5539164	320409	222.2865753173828	220.1479034423828	2.138683319091797	99.04	0.96
"4717317"	"Clarksville, TN--KY Urban Area (part)"	"Clarksville, TN--KY Urban Area (part), Tennessee"	258238302	126822	181045	99.75533294677734	99.70636749267578	0.04896625131368637	99.95	0.05
"4717722"	"Cleveland, TN Urban Area"	"Cleveland, TN Urban Area, Tennessee"	142381752	113225	73918	55.01762771606445	54.973907470703125	0.043716419488191605	99.92	0.08
"4718991"	"Columbia, TN Urban Area"	"Columbia, TN Urban Area, Tennessee"	78076538	25459	42423	30.155349731445312	30.14552116394043	0.009829775430262089	99.97	0.03
"4719828"	"Cookeville, TN Urban Area"	"Cookeville, TN Urban Area, Tennessee"	117742211	244853	49089	45.55506134033203	45.46052169799805	0.09453827887773514	99.79	0.21
"4720719"	"Covington, TN Urban Area"	"Covington, TN Urban Area, Tennessee"	15533524	0	7320	5.997527599334717	5.997527599334717	0	100	0
"4721394"	"Crossville, TN Urban Area"	"Crossville, TN Urban Area, Tennessee"	69413715	3012365	19949	27.9638671875	26.800785064697266	1.1630806922912598	95.84	4.16
"4722555"	"Dayton, TN Urban Area"	"Dayton, TN Urban Area, Tennessee"	23619178	613490	9688	9.35628604888916	9.119416236877441	0.23686982691287994	97.47	2.53
"4724121"	"Dickson, TN Urban Area"	"Dickson, TN Urban Area, Tennessee"	42607380	163237	16543	16.51382827758789	16.450801849365234	0.06302616000175476	99.62	0.38
"4725309"	"Dyersburg, TN Urban Area"	"Dyersburg, TN Urban Area, Tennessee"	33607141	227443	16790	13.063606262207031	12.975790023803711	0.08781623840332031	99.33	0.67
"4727793"	"Erwin, TN Urban Area"	"Erwin, TN Urban Area, Tennessee"	15347733	12216	8678	5.930509567260742	5.925793170928955	0.004716624040156603	99.92	0.08
"4728009"	"Etowah, TN Urban Area"	"Etowah, TN Urban Area, Tennessee"	11668955	0	4513	4.505408763885498	4.505408763885498	0	100	0
"4728765"	"Fairfield Glade, TN Urban Area"	"Fairfield Glade, TN Urban Area, Tennessee"	24954953	1035173	8212	10.034843444824219	9.635161399841309	0.39968255162239075	96.02	3.98
"4729467"	"Fayetteville, TN Urban Area"	"Fayetteville, TN Urban Area, Tennessee"	32205658	0	10120	12.434674263000488	12.434674263000488	0	100	0
"4732032"	"Fulton, KY--TN Urban Area (part)"	"Fulton, KY--TN Urban Area (part), Tennessee"	3105456	910	1923	1.1993746757507324	1.1990233659744263	0.00035135296639055014	99.97	0.03
"4734894"	"Greeneville, TN Urban Area"	"Greeneville, TN Urban Area, Tennessee"	56902377	12959	22919	21.975135803222656	21.970130920410156	0.005003497935831547	99.98	0.02
"4736946"	"Harriman--Kingston--Rockwood, TN Urban Area"	"Harriman--Kingston--Rockwood, TN Urban Area, Tennessee"	78973325	396963	22348	30.64504051208496	30.49177360534668	0.15326827764511108	99.5	0.5
"4738296"	"Henderson, TN Urban Area"	"Henderson, TN Urban Area, Tennessee"	14008291	22914	5906	5.417478561401367	5.408631801605225	0.008847145363688469	99.84	0.16
"4740645"	"Humboldt, TN Urban Area"	"Humboldt, TN Urban Area, Tennessee"	13705610	0	7160	5.2917656898498535	5.2917656898498535	0	100	0
"4742265"	"Jackson, TN Urban Area"	"Jackson, TN Urban Area, Tennessee"	123654940	22895	72809	47.752281188964844	47.74344253540039	0.008839809335768223	99.98	0.02
"4743210"	"Johnson City, TN Urban Area"	"Johnson City, TN Urban Area, Tennessee"	274613617	2659200	128519	107.0556411743164	106.02892303466797	1.0267229080200195	99.04	0.96
"4745235"	"Kingsport, TN--VA Urban Area (part)"	"Kingsport, TN--VA Urban Area (part), Tennessee"	241985176	2608009	98046	94.4379653930664	93.4310073852539	1.0069578886032104	98.93	1.07
"4745640"	"Knoxville, TN Urban Area"	"Knoxville, TN Urban Area, Tennessee"	1118633968	11689562	597257	436.4203796386719	431.9070129394531	4.513365268707275	98.97	1.03
"4746099"	"Lafayette, TN Urban Area"	"Lafayette, TN Urban Area, Tennessee"	13775612	0	6174	5.318793773651123	5.318793773651123	0	100	0
"4746153"	"La Follette, TN Urban Area"	"La Follette, TN Urban Area, Tennessee"	61672595	892724	20114	24.156606674194336	23.81192398071289	0.3446826636791229	98.57	1.43
"4748286"	"Lawrenceburg, TN Urban Area"	"Lawrenceburg, TN Urban Area, Tennessee"	25039645	0	11679	9.667860984802246	9.667860984802246	0	100	0
"4748691"	"Lebanon, TN Urban Area"	"Lebanon, TN Urban Area, Tennessee"	78454826	10591	36678	30.29566764831543	30.29157829284668	0.004089208319783211	99.99	0.01
"4749258"	"Lewisburg, TN Urban Area"	"Lewisburg, TN Urban Area, Tennessee"	24303141	14335	11934	9.389030456542969	9.383495330810547	0.005534774623811245	99.94	0.06
"4749528"	"Lexington, TN Urban Area"	"Lexington, TN Urban Area, Tennessee"	17232674	6182	6357	6.655959606170654	6.653573036193848	0.0023868835996836424	99.96	0.04
"4752633"	"McKenzie, TN Urban Area"	"McKenzie, TN Urban Area, Tennessee"	11399228	0	5360	4.401266574859619	4.401266574859619	0	100	0
"4752768"	"McMinnville, TN Urban Area"	"McMinnville, TN Urban Area, Tennessee"	34242487	0	15711	13.221098899841309	13.221098899841309	0	100	0
"4753254"	"Madisonville, TN Urban Area"	"Madisonville, TN Urban Area, Tennessee"	18568122	0	6070	7.169192314147949	7.169192314147949	0	100	0
"4753767"	"Manchester, TN Urban Area"	"Manchester, TN Urban Area, Tennessee"	27032477	15793	12953	10.443394660949707	10.437297821044922	0.006097711622714996	99.94	0.06
"4755171"	"Martin, TN Urban Area"	"Martin, TN Urban Area, Tennessee"	20815305	0	10518	8.036833763122559	8.036833763122559	0	100	0
"4756116"	"Memphis, TN--MS--AR Urban Area (part)"	"Memphis, TN--MS--AR Urban Area (part), Tennessee"	953420183	7317974	872149	370.9430847167969	368.1175842285156	2.8254857063293457	99.24	0.76
"4756818"	"Middlesborough, KY--TN Urban Area (part)"	"Middlesborough, KY--TN Urban Area (part), Tennessee"	11247658	0	3813	4.342745304107666	4.342745304107666	0	100	0
"4757115"	"Milan, TN Urban Area"	"Milan, TN Urban Area, Tennessee"	15535969	0	7578	5.998471260070801	5.998471260070801	0	100	0
"4757319"	"Millington, TN Urban Area"	"Millington, TN Urban Area, Tennessee"	32863738	40648	12918	12.704455375671387	12.688760757446289	0.015694281086325645	99.88	0.12
"4759410"	"Morristown, TN Urban Area"	"Morristown, TN Urban Area, Tennessee"	165513816	186099	66539	63.97710037231445	63.90524673461914	0.07185322791337967	99.89	0.11
"4760733"	"Murfreesboro, TN Urban Area"	"Murfreesboro, TN Urban Area, Tennessee"	223081412	343959	177313	86.2650146484375	86.13221740722656	0.1328033208847046	99.85	0.15
"4761273"	"Nashville-Davidson, TN Urban Area"	"Nashville-Davidson, TN Urban Area, Tennessee"	1515023996	13747388	1158642	590.261962890625	584.9540405273438	5.307896614074707	99.1	0.9
"4762893"	"Newport, TN Urban Area"	"Newport, TN Urban Area, Tennessee"	25647476	0	11576	9.902545928955078	9.902545928955078	0	100	0
"4763028"	"New Tazewell--Tazewell, TN Urban Area"	"New Tazewell--Tazewell, TN Urban Area, Tennessee"	17260234	0	5374	6.66421365737915	6.66421365737915	0	100	0
"4764475"	"Oakland, TN Urban Area"	"Oakland, TN Urban Area, Tennessee"	20496625	147928	9389	7.9709062576293945	7.913791179656982	0.05711532384157181	99.28	0.72
"4767537"	"Paris, TN Urban Area"	"Paris, TN Urban Area, Tennessee"	23907671	51767	10303	9.250791549682617	9.230804443359375	0.019987352192401886	99.78	0.22
"4771344"	"Portland, TN--KY Urban Area (part)"	"Portland, TN--KY Urban Area (part), Tennessee"	28020377	34875	12244	10.832193374633789	10.81872844696045	0.013465313240885735	99.88	0.12
"4772667"	"Pulaski, TN Urban Area"	"Pulaski, TN Urban Area, Tennessee"	13076286	0	8158	5.0487823486328125	5.0487823486328125	0	100	0
"4775151"	"Ripley, TN Urban Area"	"Ripley, TN Urban Area, Tennessee"	19321604	22153	6922	7.468666076660156	7.460113525390625	0.008553321473300457	99.89	0.11
"4776069"	"Rogersville, TN Urban Area"	"Rogersville, TN Urban Area, Tennessee"	15832923	0	6154	6.113125801086426	6.113125801086426	0	100	0
"4779822"	"Savannah, TN Urban Area"	"Savannah, TN Urban Area, Tennessee"	23021406	340	8828	8.88874626159668	8.888614654541016	0.00013127473357599229	100	0
"4780713"	"Sevierville, TN Urban Area"	"Sevierville, TN Urban Area, Tennessee"	120196084	0	34032	46.40796661376953	46.40796661376953	0	100	0
"4780805"	"Seymour, TN Urban Area"	"Seymour, TN Urban Area, Tennessee"	35922050	23665	15219	13.878717422485352	13.86958122253418	0.009137107990682125	99.93	0.07
"4781334"	"Shelbyville, TN Urban Area"	"Shelbyville, TN Urban Area, Tennessee"	34096941	0	22552	13.164902687072754	13.164902687072754	0	100	0
"4782603"	"Smithville, TN Urban Area"	"Smithville, TN Urban Area, Tennessee"	10351594	0	4825	3.9967730045318604	3.9967730045318604	0	100	0
"4783377"	"South Pittsburg--Bridgeport, TN--AL Urban Area (part)"	"South Pittsburg--Bridgeport, TN--AL Urban Area (part), Tennessee"	6152582	0	2496	2.3755252361297607	2.3755252361297607	0	100	0
"4783494"	"Sparta, TN Urban Area"	"Sparta, TN Urban Area, Tennessee"	18510542	0	5691	7.146960735321045	7.146960735321045	0	100	0
"4783993"	"Springfield, TN Urban Area"	"Springfield, TN Urban Area, Tennessee"	23208804	0	18430	8.960969924926758	8.960969924926758	0	100	0
"4784088"	"Spring Hill, TN Urban Area"	"Spring Hill, TN Urban Area, Tennessee"	60382092	44609	60309	23.330881118774414	23.313657760620117	0.017223631963133812	99.93	0.07
"4786140"	"Sweetwater, TN Urban Area"	"Sweetwater, TN Urban Area, Tennessee"	18345839	0	6468	7.08336877822876	7.08336877822876	0	100	0
"4786977"	"Tellico Village, TN Urban Area"	"Tellico Village, TN Urban Area, Tennessee"	17839752	290322	7156	7.00006103515625	6.887967109680176	0.1120939552783966	98.4	1.6
"4788921"	"Tullahoma, TN Urban Area"	"Tullahoma, TN Urban Area, Tennessee"	38296270	0	19297	14.786273956298828	14.786273956298828	0	100	0
"4789569"	"Union City, TN Urban Area"	"Union City, TN Urban Area, Tennessee"	21136333	0	10605	8.160783767700195	8.160783767700195	0	100	0
"4794861"	"White House, TN Urban Area"	"White House, TN Urban Area, Tennessee"	33334011	0	15587	12.87033462524414	12.87033462524414	0	100	0
"4796076"	"Winchester, TN Urban Area"	"Winchester, TN Urban Area, Tennessee"	33322256	692130	12702	13.133028030395508	12.865795135498047	0.26723289489746094	97.97	2.03
"4800280"	"Abilene, TX Urban Area"	"Abilene, TX Urban Area, Texas"	160509868	1015710	118138	62.365379333496094	61.973209381103516	0.3921678364276886	99.37	0.63
"4801414"	"Alice, TX Urban Area"	"Alice, TX Urban Area, Texas"	25980592	0	19413	10.031163215637207	10.031163215637207	0	100	0
"4801711"	"Alpine, TX Urban Area"	"Alpine, TX Urban Area, Texas"	11103460	688	6283	4.2873358726501465	4.287070274353027	0.0002656382857821882	99.99	0.01
"4801900"	"Alvarado, TX Urban Area"	"Alvarado, TX Urban Area, Texas"	7883213	39327	5034	3.0589098930358887	3.0437257289886475	0.01518424041569233	99.5	0.5
"4801927"	"Amarillo, TX Urban Area"	"Amarillo, TX Urban Area, Texas"	217541054	1780045	205860	84.68035888671875	83.99307250976562	0.687279224395752	99.19	0.81
"4802467"	"Andrews, TX Urban Area"	"Andrews, TX Urban Area, Texas"	24644900	30529	15201	9.527235984802246	9.515449523925781	0.011787313036620617	99.88	0.12
"4802500"	"Angleton, TX Urban Area"	"Angleton, TX Urban Area, Texas"	28355057	48854	19866	10.966811180114746	10.947948455810547	0.018862634897232056	99.83	0.17
"4802818"	"Aransas Pass--Port Aransas--Ingleside, TX Urban Area"	"Aransas Pass--Port Aransas--Ingleside, TX Urban Area, Texas"	63826698	572244	21868	24.86457061767578	24.643625259399414	0.22094465792179108	99.11	0.89
"4803736"	"Athens, TX Urban Area"	"Athens, TX Urban Area, Texas"	24138742	64685	12050	9.344996452331543	9.32002067565918	0.024975018575787544	99.73	0.27
"4803844"	"Atlanta, TX Urban Area"	"Atlanta, TX Urban Area, Texas"	17636485	99001	5531	6.8477091789245605	6.809484958648682	0.03822449967265129	99.44	0.56
"4804021"	"Aubrey, TX Urban Area"	"Aubrey, TX Urban Area, Texas"	7097052	11230	5116	2.744523048400879	2.740187168121338	0.004335927311331034	99.84	0.16
"4804384"	"Austin, TX Urban Area"	"Austin, TX Urban Area, Texas"	1604809936	12678276	1809888	624.5157470703125	619.62060546875	4.895110130310059	99.22	0.78
"4805464"	"Bastrop, TX Urban Area"	"Bastrop, TX Urban Area, Texas"	46957839	620588	19384	18.370134353637695	18.130523681640625	0.23961037397384644	98.7	1.3
"4805896"	"Bay City, TX Urban Area"	"Bay City, TX Urban Area, Texas"	26972308	41853	19311	10.43022632598877	10.414066314697266	0.016159534454345703	99.85	0.15
"4806058"	"Beaumont, TX Urban Area"	"Beaumont, TX Urban Area, Texas"	248896009	3817936	146649	97.57341003417969	96.09929656982422	1.4741133451461792	98.49	1.51
"4806274"	"Beeville, TX Urban Area"	"Beeville, TX Urban Area, Texas"	16350545	0	14230	6.312981128692627	6.312981128692627	0	100	0
"4806770"	"Belterra, TX Urban Area"	"Belterra, TX Urban Area, Texas"	8700398	0	8075	3.3592426776885986	3.3592426776885986	0	100	0
"4807651"	"Big Spring, TX Urban Area"	"Big Spring, TX Urban Area, Texas"	53464090	606612	28955	20.876815795898438	20.642601013183594	0.23421421647071838	98.88	1.12
"4808704"	"Boerne, TX Urban Area"	"Boerne, TX Urban Area, Texas"	24995790	0	18320	9.650928497314453	9.650928497314453	0	100	0
"4808920"	"Bonham, TX Urban Area"	"Bonham, TX Urban Area, Texas"	13023790	0	7799	5.028513431549072	5.028513431549072	0	100	0
"4809217"	"Borger, TX Urban Area"	"Borger, TX Urban Area, Texas"	24389656	51733	12848	9.436873435974121	9.416899681091309	0.019974224269390106	99.79	0.21
"4809352"	"Bowie, TX Urban Area"	"Bowie, TX Urban Area, Texas"	11176169	46255	5419	4.333002090454102	4.31514310836792	0.01785915531218052	99.59	0.41
"4809568"	"Brady, TX Urban Area"	"Brady, TX Urban Area, Texas"	7577027	19525	4887	2.9330451488494873	2.925506591796875	0.007538645062595606	99.74	0.26
